[train: 1, 1200 / 1875] FPS: 29.8 (44.8)  ,  DataTime: 0.406 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.074  ,  Loss/total: 1.94258  ,  Loss/giou: 0.50662  ,  Loss/l1: 0.05395  ,  Loss/location: 0.65956  ,  IoU: 0.55108  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00025  ,  VIB/alpha_dte: -0.00223  ,  Repair/alpha: 0.02867
[train: 1, 1250 / 1875] FPS: 29.9 (46.8)  ,  DataTime: 0.402 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.069  ,  Loss/total: 1.93454  ,  Loss/giou: 0.50372  ,  Loss/l1: 0.05374  ,  Loss/location: 0.65839  ,  IoU: 0.55382  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00027  ,  VIB/alpha_dte: -0.00235  ,  Repair/alpha: 0.02910
[train: 1, 1300 / 1875] FPS: 30.0 (11.3)  ,  DataTime: 0.400 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.067  ,  Loss/total: 1.92562  ,  Loss/giou: 0.50087  ,  Loss/l1: 0.05342  ,  Loss/location: 0.65678  ,  IoU: 0.55630  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00031  ,  VIB/alpha_dte: -0.00248  ,  Repair/alpha: 0.02954
[train: 1, 1350 / 1875] FPS: 30.1 (13.4)  ,  DataTime: 0.395 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.063  ,  Loss/total: 1.91820  ,  Loss/giou: 0.49843  ,  Loss/l1: 0.05316  ,  Loss/location: 0.65550  ,  IoU: 0.55847  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00034  ,  VIB/alpha_dte: -0.00263  ,  Repair/alpha: 0.02996
[train: 1, 1400 / 1875] FPS: 30.2 (12.9)  ,  DataTime: 0.391 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.058  ,  Loss/total: 1.91264  ,  Loss/giou: 0.49636  ,  Loss/l1: 0.05297  ,  Loss/location: 0.65503  ,  IoU: 0.56036  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00036  ,  VIB/alpha_dte: -0.00279  ,  Repair/alpha: 0.03036
[train: 1, 1450 / 1875] FPS: 30.4 (42.4)  ,  DataTime: 0.385 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.053  ,  Loss/total: 1.90608  ,  Loss/giou: 0.49411  ,  Loss/l1: 0.05276  ,  Loss/location: 0.65405  ,  IoU: 0.56239  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00039  ,  VIB/alpha_dte: -0.00296  ,  Repair/alpha: 0.03074
[train: 1, 1500 / 1875] FPS: 30.4 (18.2)  ,  DataTime: 0.384 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.051  ,  Loss/total: 1.90069  ,  Loss/giou: 0.49222  ,  Loss/l1: 0.05255  ,  Loss/location: 0.65346  ,  IoU: 0.56409  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00042  ,  VIB/alpha_dte: -0.00314  ,  Repair/alpha: 0.03112
[train: 1, 1550 / 1875] FPS: 30.5 (12.8)  ,  DataTime: 0.380 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.048  ,  Loss/total: 1.89731  ,  Loss/giou: 0.49078  ,  Loss/l1: 0.05246  ,  Loss/location: 0.65345  ,  IoU: 0.56554  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00045  ,  VIB/alpha_dte: -0.00334  ,  Repair/alpha: 0.03149
[train: 1, 1600 / 1875] FPS: 30.7 (46.7)  ,  DataTime: 0.377 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.044  ,  Loss/total: 1.89182  ,  Loss/giou: 0.48899  ,  Loss/l1: 0.05226  ,  Loss/location: 0.65253  ,  IoU: 0.56712  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00048  ,  VIB/alpha_dte: -0.00355  ,  Repair/alpha: 0.03183
[train: 1, 1650 / 1875] FPS: 30.8 (46.6)  ,  DataTime: 0.372 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.039  ,  Loss/total: 1.88775  ,  Loss/giou: 0.48749  ,  Loss/l1: 0.05212  ,  Loss/location: 0.65215  ,  IoU: 0.56851  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00049  ,  VIB/alpha_dte: -0.00377  ,  Repair/alpha: 0.03217
